stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location
1056,SHERIDAN,IRVING PARK,151,145.1,372.8,10/1/12,Weekday,"(41.95429812, -87.65461109)"
1057,SHERIDAN 3900N,SHEFFIELD,151,16.4,18.5,10/1/12,Weekday,"(41.95262497, -87.65416813)"
1058,SHERIDAN 3900N,FREMONT,151,7.8,26.1,10/1/12,Weekday,"(41.95266247, -87.65173839)"
1060,SHERIDAN 3900N,PINE GROVE,151,39.1,44.8,10/1/12,Weekday,"(41.95280766, -87.64765892)"
1061,LAKE SHORE,GRACE,"135,145,146,151,152",471.3,57.2,10/1/12,Weekday,"(41.95205777, -87.64511379)"
1062,LAKE SHORE,WAVELAND,"135,145,146,151,152",553.6,66,10/1/12,Weekday,"(41.95027763, -87.64454443)"
1063,LAKE SHORE,ADDISON,"135,145,146,151",794.4,59,10/1/12,Weekday,"(41.94859077, -87.64343475)"
1064,LAKE SHORE,BROMPTON,"135,145,146,151",215.1,12.6,10/1/12,Weekday,"(41.94755910, -87.64294420)"
1065,LAKE SHORE,CORNELIA,"135,145,146,151",503.8,30.4,10/1/12,Weekday,"(41.94661853, -87.64237816)"
1066,LAKE SHORE,STRATFORD,"135,145,146,151",38.3,5.6,10/1/12,Weekday,"(41.94597417, -87.64201491)"
1067,LAKE SHORE,HAWTHORNE,"135,145,146,151",477,34.1,10/1/12,Weekday,"(41.94465470, -87.64129192)"
1068,LAKE SHORE,ROSCOE,"135,145,146,151",738.8,71.7,10/1/12,Weekday,"(41.94349700, -87.64070300)"
1069,LAKE SHORE,ALDINE,151,8,10,10/1/12,Weekday,"(41.94211286, -87.63994886)"
1070,LAKE SHORE,MELROSE,151,35.9,51.7,10/1/12,Weekday,"(41.94128406, -87.63966994)"
1072,SHERIDAN,BRIAR,"134,143,151,156",446.3,64,10/1/12,Weekday,"(41.93857023, -87.63956872)"
1073,SHERIDAN,BARRY,"134,143,151,156",467.6,29.3,10/1/12,Weekday,"(41.93756538, -87.63953499)"
1074,SHERIDAN,WELLINGTON,"134,143,151,156",566.3,44.4,10/1/12,Weekday,"(41.93642460, -87.63950084)"
1075,SHERIDAN,OAKDALE,"134,143,151,156",698.8,47.5,10/1/12,Weekday,"(41.93538253, -87.63946533)"
1076,SHERIDAN,SURF,"134,143,151,156",678,91.2,10/1/12,Weekday,"(41.93418628, -87.63942598)"
1077,SHERIDAN,DIVERSEY,"134,143,151,156",1148.5,218.5,10/1/12,Weekday,"(41.93301547, -87.63939763)"
1078,STOCKTON,WRIGHTWOOD,"134,143,151,156",922.4,50.6,10/1/12,Weekday,"(41.93130399, -87.63903079)"
1079,STOCKTON,ROSLYN,"134,143,151,156",453.9,27.5,10/1/12,Weekday,"(41.92829248, -87.63900173)"
1080,STOCKTON,ARLINGTON,"134,143,151,156",405.8,37.5,10/1/12,Weekday,"(41.92648805, -87.63777472)"
1081,STOCKTON,FULLERTON,"151,156",274.1,53.3,10/1/12,Weekday,"(41.92547600, -87.63616100)"
1082,STOCKTON,WEBSTER,"151,156",396.4,86.4,10/1/12,Weekday,"(41.92211610, -87.63580597)"
1083,STOCKTON,DICKENS,"151,156",225,39.8,10/1/12,Weekday,"(41.92030319, -87.63569104)"
1084,STOCKTON,ARMITAGE,"151,156",329.2,47.5,10/1/12,Weekday,"(41.91879483, -87.63463317)"
1085,STOCKTON,LINCOLN,"151,156",157.4,40.3,10/1/12,Weekday,"(41.91573900, -87.63308400)"
1086,STOCKTON,LASALLE,"151,156",213.1,91.7,10/1/12,Weekday,"(41.91361529, -87.63185059)"
1087,LAKE SHORE,NORTH AVENUE,151,92.8,23.8,10/1/12,Weekday,"(41.91049700, -87.62631700)"
1088,LAKE SHORE,BURTON,151,153.9,22.3,10/1/12,Weekday,"(41.90934200, -87.62624000)"
1089,LAKE SHORE,SCHILLER,151,246.1,32.8,10/1/12,Weekday,"(41.90756500, -87.62578200)"
1090,LAKE SHORE,BANKS,151,110,13.5,10/1/12,Weekday,"(41.90659500, -87.62554200)"
1091,LAKE SHORE,GOETHE,151,83.1,15.5,10/1/12,Weekday,"(41.90565400, -87.62531000)"
1092,LAKE SHORE,SCOTT,151,34.1,10.4,10/1/12,Weekday,"(41.90470200, -87.62514800)"
1093,LAKE SHORE,DIVISION,151,101.9,24.7,10/1/12,Weekday,"(41.90382200, -87.62503100)"
1094,LAKE SHORE,ELM,151,66.1,14.2,10/1/12,Weekday,"(41.90297400, -87.62475200)"
1095,LAKE SHORE,CEDAR,151,32.7,13.2,10/1/12,Weekday,"(41.90222500, -87.62451300)"
1096,LAKE SHORE,OAK,151,75.3,100.4,10/1/12,Weekday,"(41.90094700, -87.62428400)"
1097,MICHIGAN,DELAWARE,"33,143,144,145,146,100,000,000",945.9,2123.7,10/1/12,Weekday,"(41.89934500, -87.62424600)"
1098,MICHIGAN,PEARSON,"10,33,125,143,144,145,146,147,148,151",1393.5,1819.3,10/1/12,Weekday,"(41.89773100, -87.62423400)"
1100,MICHIGAN,ERIE,"3,10,26,33,125,143,144,145,146,147,148,151",1283.5,1190.9,10/1/12,Weekday,"(41.89428300, -87.62436400)"
1101,MICHIGAN,OHIO,"2,3,10,26,143,144,145,146,147,148,151,157",1388,1031.9,10/1/12,Weekday,"(41.89269100, -87.62432800)"
1102,MICHIGAN,ILLINOIS,"2,3,10,26,143,144,145,146,147,148,151,157",835.4,1058.8,10/1/12,Weekday,"(41.89103227, -87.62429340)"
1103,MICHIGAN,HUBBARD (WRIGLEY BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",818.7,880.9,10/1/12,Weekday,"(41.88989400, -87.62424400)"
1104,MICHIGAN,SOUTH WATER,"3,26,N66,143,145,147,148,151,157",617.3,1551.1,10/1/12,Weekday,"(41.88690443, -87.62468060)"
1105,MICHIGAN,betw. LAKE & RANDOLPH,"3,4,19,26,N66,124,143,145,147,148,151,157",1526.6,2405.5,10/1/12,Weekday,"(41.88510400, -87.62461500)"
1106,MICHIGAN,WASHINGTON,"3,4,19,20,26,60,N66,124,143,145,147,148,151,157",2559.3,2232.8,10/1/12,Weekday,"(41.88341400, -87.62458800)"
1107,MICHIGAN,betw. MADISON & MONROE,"3,4,26,143,145,147,148,151",251.6,507.6,10/1/12,Weekday,"(41.88119900, -87.62451800)"
1108,ADAMS,S. WACKER,"1,7,X28,126,129,130,134,135,136,151,156",117.3,1283.9,10/1/12,Weekday,"(41.87940000, -87.63654200)"
1110,MICHIGAN,JACKSON,"3,4,J14,26,143,145,147,148",1777.7,1146.5,10/1/12,Weekday,"(41.87842900, -87.62444600)"
1111,CONGRESS,WABASH,147,6.9,1.5,10/1/12,Weekday,"(41.87576800, -87.62578800)"
1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/1/12,Weekday,"(41.87684767, -87.62754254)"
1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/1/12,Weekday,"(41.87940141, -87.62760970)"
1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/1/12,Weekday,"(41.88192500, -87.62767500)"
1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/1/12,Weekday,"(41.88468794, -87.62431755)"
1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/1/12,Weekday,"(41.88669974, -87.62438400)"
1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/1/12,Weekday,"(41.88807600, -87.62442500)"
1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/1/12,Weekday,"(41.89020500, -87.62396900)"
1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/1/12,Weekday,"(41.89176900, -87.62403400)"
1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/1/12,Weekday,"(41.89319400, -87.62408900)"
1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/1/12,Weekday,"(41.89479800, -87.62410400)"
1126,MICHIGAN,CHICAGO,"3,10,26,125",16.8,831.2,10/1/12,Weekday,"(41.89653500, -87.62413300)"
1127,MICHIGAN,CHESTNUT,"33,143,144,145,146,100,000,000",2595.3,1434.3,10/1/12,Weekday,"(41.89806900, -87.62396000)"
1128,MICHIGAN,btwn DELAWARE & WALTON,"33,143,144,145,146,100,000,000",1241.5,688,10/1/12,Weekday,"(41.89943500, -87.62400400)"
1129,MICHIGAN,OAK,151,40.2,57.5,10/1/12,Weekday,"(41.90064400, -87.62400800)"
1130,LAKE SHORE,CEDAR,151,14,49.3,10/1/12,Weekday,"(41.90252000, -87.62443800)"
1131,LAKE SHORE,ELM,151,8.3,58.4,10/1/12,Weekday,"(41.90330200, -87.62469600)"
1132,LAKE SHORE,DIVISION,151,22.2,90.7,10/1/12,Weekday,"(41.90419100, -87.62496600)"
1133,LAKE SHORE,SCOTT,151,8.8,19.7,10/1/12,Weekday,"(41.90494900, -87.62502400)"
1134,LAKE SHORE,GOETHE,151,14.8,83.9,10/1/12,Weekday,"(41.90606200, -87.62526700)"
1135,LAKE SHORE,BANKS,151,12.3,82.6,10/1/12,Weekday,"(41.90704400, -87.62550700)"
1136,LAKE SHORE,SCHILLER,151,22.1,174.7,10/1/12,Weekday,"(41.90806400, -87.62576000)"
1137,LAKE SHORE,BURTON,151,16.5,108.1,10/1/12,Weekday,"(41.90967549, -87.62606647)"
1138,LAKE SHORE,NORTH AVENUE,151,11,69.4,10/1/12,Weekday,"(41.91048649, -87.62611846)"
1139,STOCKTON,LASALLE,"151,156",88.3,265.6,10/1/12,Weekday,"(41.91377500, -87.63169500)"
1140,STOCKTON,LINCOLN,"151,156",29.7,109.1,10/1/12,Weekday,"(41.91605182, -87.63323500)"
1141,STOCKTON,ARMITAGE,"151,156",48.4,241.5,10/1/12,Weekday,"(41.91875007, -87.63439805)"
1142,STOCKTON,DICKENS,"151,156",28.1,184.9,10/1/12,Weekday,"(41.92023618, -87.63546921)"
1143,STOCKTON,WEBSTER,"151,156",80.3,266.7,10/1/12,Weekday,"(41.92192341, -87.63562557)"
1144,STOCKTON,FULLERTON,"151,156",58.8,291.1,10/1/12,Weekday,"(41.92556190, -87.63586982)"
1145,STOCKTON,ARLINGTON,"134,143,151,156",32.9,303.1,10/1/12,Weekday,"(41.92663129, -87.63772817)"
1146,STOCKTON,ROSLYN,"134,143,151,156",19.9,350.1,10/1/12,Weekday,"(41.92829929, -87.63876726)"
1147,STOCKTON,WRIGHTWOOD,"134,143,151,156",47.3,708.6,10/1/12,Weekday,"(41.93131955, -87.63888361)"
1148,SHERIDAN,DIVERSEY,"77,134,143,151,156",371.5,1057.6,10/1/12,Weekday,"(41.93310869, -87.63917427)"
1149,SHERIDAN,SURF,"77,134,143,151,156",221.2,500.9,10/1/12,Weekday,"(41.93449580, -87.63925986)"
1150,SHERIDAN,OAKDALE,"77,134,143,151,156",133.1,334.7,10/1/12,Weekday,"(41.93576200, -87.63932700)"
1151,SHERIDAN,WELLINGTON,"77,134,143,151,156",157.4,282.4,10/1/12,Weekday,"(41.93675700, -87.63935900)"
1152,SHERIDAN,BARRY,"77,134,143,151,156",64.3,209.5,10/1/12,Weekday,"(41.93788148, -87.63939890)"
1153,SHERIDAN,BRIAR,"77,134,143,151,156",256.6,209.4,10/1/12,Weekday,"(41.93869424, -87.63942688)"
1154,SHERIDAN,BELMONT,"134,143",0,142.6,10/1/12,Weekday,"(41.94002509, -87.63950114)"
1155,SHERIDAN,BELMONT,"135,145,146,151",331.1,1612.4,10/1/12,Weekday,"(41.94037175, -87.63947904)"
1156,LAKE SHORE,ALDINE,"135,145,146,151",24,213.2,10/1/12,Weekday,"(41.94239795, -87.63989396)"
1157,LAKE SHORE,ROSCOE,"135,145,146,151",49.8,335.4,10/1/12,Weekday,"(41.94352962, -87.64047498)"
1158,LAKE SHORE,HAWTHORNE,"135,145,146,151",35.6,334.7,10/1/12,Weekday,"(41.94483834, -87.64121619)"
1159,LAKE SHORE,STRATFORD,"135,145,146,151",9.3,170.1,10/1/12,Weekday,"(41.94617767, -87.64195152)"
1160,LAKE SHORE,CORNELIA,"135,145,146,151",31.4,338.6,10/1/12,Weekday,"(41.94681669, -87.64230949)"
1161,LAKE SHORE,BROMPTON,"135,145,146,151",11.9,220.5,10/1/12,Weekday,"(41.94779691, -87.64291887)"
1162,LAKE SHORE,ADDISON,"135,145,146,151,152",60,459,10/1/12,Weekday,"(41.94882164, -87.64347358)"
1163,LAKE SHORE,WAVELAND,"135,145,146,151,152",136.9,463.7,10/1/12,Weekday,"(41.95042884, -87.64449132)"
1164,LAKE SHORE,W. SHERIDAN (3900 N),151,40.6,85.7,10/1/12,Weekday,"(41.95293875, -87.64520143)"
1165,SHERIDAN 3900N,PINE GROVE,"80,151",66.3,97.7,10/1/12,Weekday,"(41.95292594, -87.64804289)"
1166,SHERIDAN 3900N,BROADWAY,151,117.5,51.1,10/1/12,Weekday,"(41.95279391, -87.65005424)"
1167,SHERIDAN 3900N,FREMONT,151,15.2,11.7,10/1/12,Weekday,"(41.95276268, -87.65234011)"
1168,SHERIDAN,BYRON,151,12.5,17,10/1/12,Weekday,"(41.95287110, -87.65442367)"
1169,SHERIDAN,DAKIN,151,163.3,79.8,10/1/12,Weekday,"(41.95381159, -87.65445706)"
1170,SHERIDAN,IRVING PARK,151,326,45.6,10/1/12,Weekday,"(41.95464582, -87.65447745)"
1171,SHERIDAN,BELLE PLAINE,151,25.4,21.3,10/1/12,Weekday,"(41.95667487, -87.65453269)"
1172,SHERIDAN,BUENA,151,39.4,76.5,10/1/12,Weekday,"(41.95860324, -87.65458273)"
1173,SHERIDAN,4225 NORTH,151,31.8,46.5,10/1/12,Weekday,"(41.95915866, -87.65458848)"
1174,SHERIDAN,BROADWAY (south of Mont.),151,47.1,150.7,10/1/12,Weekday,"(41.96145576, -87.65466733)"
1175,SHERIDAN,MONTROSE,151,139.9,72.4,10/1/12,Weekday,"(41.96195300, -87.65465400)"
1176,SHERIDAN,SUNNYSIDE,151,164,91.4,10/1/12,Weekday,"(41.96377700, -87.65468700)"
1177,SHERIDAN,WILSON,151,212.6,139.1,10/1/12,Weekday,"(41.96534100, -87.65471000)"
1178,SHERIDAN,LELAND,151,94.4,103.3,10/1/12,Weekday,"(41.96718200, -87.65473300)"
1179,SHERIDAN,LAWRENCE,151,222.4,212.2,10/1/12,Weekday,"(41.96924989, -87.65475359)"
1180,SHERIDAN,GUNNISON,151,15.4,25.1,10/1/12,Weekday,"(41.97025928, -87.65477843)"
1181,SHERIDAN,AINSLIE,151,38.7,63.8,10/1/12,Weekday,"(41.97174500, -87.65480800)"
1182,SHERIDAN,ARGYLE,151,67.5,221.9,10/1/12,Weekday,"(41.97347600, -87.65485000)"
1183,SHERIDAN,WINONA,151,30.1,150.4,10/1/12,Weekday,"(41.97545100, -87.65489700)"
1184,SHERIDAN,FOSTER,"136,147,151",630.5,1178.3,10/1/12,Weekday,"(41.97662000, -87.65489600)"
1185,SHERIDAN,BERWYN (south leg),"136,147,151",146.2,237,10/1/12,Weekday,"(41.97820206, -87.65493189)"
1186,SHERIDAN,BALMORAL,"136,147,151",126.6,385.2,10/1/12,Weekday,"(41.98010300, -87.65501900)"
1187,SHERIDAN,CATALPA,"136,147,151",57.6,225.6,10/1/12,Weekday,"(41.98179300, -87.65507400)"
1188,SHERIDAN,BRYN MAWR,"136,147,151",152.9,618.3,10/1/12,Weekday,"(41.98359400, -87.65511300)"
1189,SHERIDAN,HOLLYWOOD,"136,147,151",97.9,389.9,10/1/12,Weekday,"(41.98543400, -87.65517100)"
1190,SHERIDAN,ARDMORE,"136,147,151",133,514.6,10/1/12,Weekday,"(41.98752000, -87.65522300)"
1191,SHERIDAN,THORNDALE,"136,147,151",76.2,366.5,10/1/12,Weekday,"(41.99027200, -87.65530800)"
1192,SHERIDAN,GLENLAKE,"136,147,151",83.9,386.9,10/1/12,Weekday,"(41.99252300, -87.65537800)"
1198,SHERIDAN,GRANVILLE,"136,147,151",77.8,345.7,10/1/12,Weekday,"(41.99477500, -87.65544700)"
1199,SHERIDAN,ROSEMONT,"136,147,151",59.2,201.5,10/1/12,Weekday,"(41.99659200, -87.65550300)"
1200,SHERIDAN 6400N,KENMORE,"136,147,151",58.6,182.8,10/1/12,Weekday,"(41.99825400, -87.65695600)"
1201,SHERIDAN 6400N,WINTHROP,"136,147,151",56.3,208.4,10/1/12,Weekday,"(41.99825300, -87.65834200)"
1203,SHERIDAN,ARTHUR,"147,151,155",160.3,1022.1,10/1/12,Weekday,"(42.00038209, -87.66060059)"
1204,SHERIDAN,LOYOLA,"147,151,155",279.3,221.9,10/1/12,Weekday,"(42.00170200, -87.66065800)"
1206,SHERIDAN,NORTH SHORE,"147,151,155",37.4,148.6,10/1/12,Weekday,"(42.00387100, -87.66071682)"
1208,SHERIDAN,PRATT,"147,151",77.1,190.2,10/1/12,Weekday,"(42.00572000, -87.66084800)"
1209,SHERIDAN,FARWELL,"147,151",9.9,43.8,10/1/12,Weekday,"(42.00692200, -87.66121800)"
1210,SHERIDAN,MORSE,"96,147,151",63.9,105.2,10/1/12,Weekday,"(42.00813300, -87.66159800)"
1211,SHERIDAN,LUNT,"147,151",21.1,76.6,10/1/12,Weekday,"(42.00935800, -87.66199500)"
1212,SHERIDAN,GREENLEAF,"147,151",22.1,55.9,10/1/12,Weekday,"(42.01057200, -87.66241200)"
1213,SHERIDAN,ESTES,"147,151",19.1,80.9,10/1/12,Weekday,"(42.01166000, -87.66280300)"
1214,SHERIDAN,TOUHY,"147,151",38.1,107,10/1/12,Weekday,"(42.01300500, -87.66337500)"
1215,SHERIDAN,CHASE,"147,151",32.1,80.4,10/1/12,Weekday,"(42.01411300, -87.66399400)"
1216,SHERIDAN,SHERWIN,"147,151",31.8,79.1,10/1/12,Weekday,"(42.01520955, -87.66467448)"
1217,SHERIDAN,JARVIS,"147,151",19.8,55,10/1/12,Weekday,"(42.01626800, -87.66501800)"
1219,SHERIDAN,BIRCHWOOD,"147,151",27.3,79.6,10/1/12,Weekday,"(42.01837700, -87.66565100)"
1220,HOWARD,SHERIDAN,"147,151",23.5,98.3,10/1/12,Weekday,"(42.01930539, -87.66630150)"
1224,FULLERTON,175' W OF HALSTED,74,367.1,110.1,10/1/12,Weekday,"(41.92551461, -87.64942757)"
1225,FULLERTON,RED/BROWN/PURPLE LINE STA,"11,74",2356.3,112.6,10/1/12,Weekday,"(41.92545583, -87.65277085)"
1226,FULLERTON,SEMINARY,74,142.6,11.1,10/1/12,Weekday,"(41.92540048, -87.65626369)"
1227,FULLERTON,RACINE,74,93.5,63.2,10/1/12,Weekday,"(41.92537200, -87.65833800)"
1228,FULLERTON,SURREY COURT,74,39.5,93.3,10/1/12,Weekday,"(41.92532600, -87.66027200)"
1230,FULLERTON,GREENVIEW,74,45.8,195.8,10/1/12,Weekday,"(41.92519500, -87.66549100)"
1233,FULLERTON,RIVERFRONT MALL (1800 W.),74,201.4,180.2,10/1/12,Weekday,"(41.92518646, -87.67266323)"
1235,FULLERTON,ELSTON,74,38.4,133.9,10/1/12,Weekday,"(41.92511296, -87.67737132)"
1236,FULLERTON,DAMEN,74,151,76.8,10/1/12,Weekday,"(41.92510902, -87.67817102)"
1238,FULLERTON,OAKLEY,74,23.4,53.5,10/1/12,Weekday,"(41.92497379, -87.68511905)"
1239,FULLERTON,WESTERN,74,374,213.8,10/1/12,Weekday,"(41.92497239, -87.68746105)"
1240,FULLERTON,CAMPBELL,74,47.7,43.8,10/1/12,Weekday,"(41.92495903, -87.68999056)"
1241,FULLERTON,ROCKWELL,74,72.2,88.2,10/1/12,Weekday,"(41.92496134, -87.69237395)"
1242,FULLERTON,WASHTENAW,74,25.3,33.8,10/1/12,Weekday,"(41.92489381, -87.69485385)"
1243,FULLERTON,CALIFORNIA,74,469,257,10/1/12,Weekday,"(41.92491773, -87.69725780)"
1246,FULLERTON,ALBANY,74,67.2,65.8,10/1/12,Weekday,"(41.92481938, -87.70440387)"
1248,FULLERTON,KEDZIE (w. service drive),74,82.8,126.2,10/1/12,Weekday,"(41.92485644, -87.70764324)"
1249,FULLERTON,SPAULDING,74,39.3,72.8,10/1/12,Weekday,"(41.92476874, -87.71054668)"
1250,FULLERTON,KIMBALL,74,331.4,216.5,10/1/12,Weekday,"(41.92478637, -87.71186757)"
1251,FULLERTON,ST. LOUIS,74,38,57.8,10/1/12,Weekday,"(41.92470114, -87.71422972)"
1252,FULLERTON,CENTRAL PARK,74,114.8,223,10/1/12,Weekday,"(41.92468538, -87.71686388)"
1253,FULLERTON,LAWNDALE,74,61.4,90.1,10/1/12,Weekday,"(41.92468537, -87.71936289)"
1255,FULLERTON,HAMLIN,74,72.6,182.4,10/1/12,Weekday,"(41.92465110, -87.72190277)"
1256,FULLERTON,SPRINGFIELD,74,81.5,127.4,10/1/12,Weekday,"(41.92457117, -87.72419802)"
1257,FULLERTON,PULASKI,74,387.2,293,10/1/12,Weekday,"(41.92459714, -87.72659003)"
1258,FULLERTON,KARLOV,74,28.7,40,10/1/12,Weekday,"(41.92451232, -87.72910453)"
1259,FULLERTON,KEELER,74,39.4,80.4,10/1/12,Weekday,"(41.92452654, -87.73153997)"
1260,FULLERTON,TRIPP,74,22.8,46.4,10/1/12,Weekday,"(41.92452754, -87.73280797)"
1261,FULLERTON,KILDARE,74,32.3,88.6,10/1/12,Weekday,"(41.92446381, -87.73395236)"
1262,FULLERTON,KOSTNER,74,103.2,278.7,10/1/12,Weekday,"(41.92445662, -87.73647819)"
1263,FULLERTON,KILBOURN,74,87.4,97.8,10/1/12,Weekday,"(41.92441912, -87.73891406)"
1264,FULLERTON,KENTON (east leg),74,5.2,24.3,10/1/12,Weekday,"(41.92438090, -87.74128345)"
1265,FULLERTON,KILPATRICK,74,16.4,140.8,10/1/12,Weekday,"(41.92435094, -87.74370201)"
1267,FULLERTON,LAMON,74,23.6,81.9,10/1/12,Weekday,"(41.92426096, -87.74864711)"
1269,FULLERTON,LECLAIRE,74,27.7,78,10/1/12,Weekday,"(41.92421811, -87.75351124)"
1270,FULLERTON,LARAMIE,74,71,196.3,10/1/12,Weekday,"(41.92418679, -87.75593860)"
1271,FULLERTON,LOCKWOOD,74,35,111,10/1/12,Weekday,"(41.92414479, -87.75857361)"
1272,FULLERTON,LONG,74,52.1,183,10/1/12,Weekday,"(41.92413036, -87.76098227)"
1273,FULLERTON,LINDER,74,15.7,68.2,10/1/12,Weekday,"(41.92406709, -87.76341307)"
1275,FULLERTON,MAJOR,74,23.9,70.8,10/1/12,Weekday,"(41.92406908, -87.76821608)"
1277,FULLERTON,MARMORA,74,9.2,67.7,10/1/12,Weekday,"(41.92389931, -87.77316121)"
1278,FULLERTON,AUSTIN,74,46.7,200.7,10/1/12,Weekday,"(41.92393763, -87.77558861)"
1279,FULLERTON,MEADE,74,12.8,59.6,10/1/12,Weekday,"(41.92386353, -87.77804259)"
1280,FULLERTON,MELVINA,74,4.3,47.5,10/1/12,Weekday,"(41.92381730, -87.78055023)"
1281,FULLERTON,MOBILE,74,1.3,55.2,10/1/12,Weekday,"(41.92381775, -87.78304409)"
1282,FULLERTON,NARRAGANSETT,74,30.7,330.2,10/1/12,Weekday,"(41.92378886, -87.78528450)"
1283,FULLERTON,6450 WEST,74,7.8,75.6,10/1/12,Weekday,"(41.92376391, -87.78816899)"
1286,FULLERTON,6450 WEST,74,36.6,10.2,10/1/12,Weekday,"(41.92360998, -87.78685695)"
1287,NARRAGANSETT,2500 NORTH,86,8.6,12.4,10/1/12,Weekday,"(41.92555300, -87.78542600)"
1289,NARRAGANSETT,2500 NORTH,86,23.1,38.8,10/1/12,Weekday,"(41.92585801, -87.78559993)"
1291,FULLERTON,MOBILE,74,36.4,1.4,10/1/12,Weekday,"(41.92364318, -87.78308524)"
1292,FULLERTON,MELVINA,74,42.6,5.3,10/1/12,Weekday,"(41.92369200, -87.78061594)"
1293,FULLERTON,MEADE,74,42.5,6.4,10/1/12,Weekday,"(41.92375676, -87.77824858)"
1294,FULLERTON,AUSTIN,74,236,51.2,10/1/12,Weekday,"(41.92371739, -87.77584220)"
1295,FULLERTON,MARMORA,74,61.8,12.8,10/1/12,Weekday,"(41.92375735, -87.77335086)"
1296,FULLERTON,MENARD,74,93.8,18.2,10/1/12,Weekday,"(41.92382150, -87.77095686)"
1297,FULLERTON,MAJOR,74,56.1,41.6,10/1/12,Weekday,"(41.92387500, -87.76852700)"
1299,FULLERTON,LINDER,74,29.3,12.6,10/1/12,Weekday,"(41.92394700, -87.76362100)"
1301,FULLERTON,LOCKWOOD,74,107.5,37.1,10/1/12,Weekday,"(41.92400900, -87.75870600)"
1302,FULLERTON,LARAMIE,74,189.1,74.4,10/1/12,Weekday,"(41.92404200, -87.75623400)"
1303,FULLERTON,LECLAIRE,74,89.6,30.9,10/1/12,Weekday,"(41.92405194, -87.75379947)"
1304,FULLERTON,LAVERGNE,74,128.2,45.2,10/1/12,Weekday,"(41.92408582, -87.75132598)"
1305,FULLERTON,LAMON,74,67.4,33.3,10/1/12,Weekday,"(41.92407702, -87.74885862)"
1306,FULLERTON,CICERO,74,360.4,228,10/1/12,Weekday,"(41.92411249, -87.74649526)"
1307,FULLERTON,KILPATRICK,74,66.8,15,10/1/12,Weekday,"(41.92414302, -87.74397363)"
1308,FULLERTON,KENTON (west leg),74,8,8.9,10/1/12,Weekday,"(41.92424300, -87.74161200)"
1309,FULLERTON,KILBOURN,74,108.3,60.7,10/1/12,Weekday,"(41.92425217, -87.73908742)"
1310,FULLERTON,KOSTNER,74,205.6,121,10/1/12,Weekday,"(41.92430700, -87.73667700)"
1311,FULLERTON,KILDARE,74,109.2,32.6,10/1/12,Weekday,"(41.92433700, -87.73422500)"
1312,FULLERTON,TRIPP,74,41.1,19.9,10/1/12,Weekday,"(41.92435200, -87.73300200)"
1313,FULLERTON,KEELER,74,65.2,37.3,10/1/12,Weekday,"(41.92436700, -87.73177600)"
1314,FULLERTON,KARLOV,74,40,30.6,10/1/12,Weekday,"(41.92439300, -87.72933700)"
1315,FULLERTON,PULASKI,74,294.6,341.4,10/1/12,Weekday,"(41.92435352, -87.72695688)"
1316,FULLERTON,SPRINGFIELD,74,144.7,62.6,10/1/12,Weekday,"(41.92438703, -87.72440690)"
1317,FULLERTON,HAMLIN,74,194.3,100.1,10/1/12,Weekday,"(41.92441503, -87.72197590)"
1319,FULLERTON,LAWNDALE,74,98.5,44.3,10/1/12,Weekday,"(41.92444402, -87.71952990)"
1320,FULLERTON,CENTRAL PARK,74,220.5,140.9,10/1/12,Weekday,"(41.92447302, -87.71707490)"
1321,FULLERTON,ST. LOUIS,74,69.6,40.5,10/1/12,Weekday,"(41.92449502, -87.71465391)"
1322,FULLERTON,KIMBALL,74,217.5,319.3,10/1/12,Weekday,"(41.92454274, -87.71226851)"
1323,FULLERTON,SPAULDING,74,77.7,30.6,10/1/12,Weekday,"(41.92462200, -87.71087600)"
1324,FULLERTON,KEDZIE (w. service drive),74,128.1,98.7,10/1/12,Weekday,"(41.92461783, -87.70764673)"
1326,FULLERTON,ALBANY,74,49.3,46,10/1/12,Weekday,"(41.92468000, -87.70474600)"
1327,FULLERTON,SACRAMENTO,74,68,66.1,10/1/12,Weekday,"(41.92470200, -87.70242200)"
1329,FULLERTON,CALIFORNIA,74,253.4,467.1,10/1/12,Weekday,"(41.92469808, -87.69756213)"
1330,FULLERTON,WASHTENAW,74,38.4,20.9,10/1/12,Weekday,"(41.92473347, -87.69543663)"
